transaction_id,amount,transaction_hour,kyc_level,device_change,location_change,past_fraud_count,is_fraud
TXN133895,762.0,9,1,0,0,1,0
TXN133896,3513.74,17,1,1,0,0,0
TXN133897,2760.88,17,2,0,0,2,0
TXN133898,2487.96,16,2,0,0,0,0
TXN133899,189.42,21,2,0,0,1,0
TXN133900,138.46,22,2,1,1,1,1
TXN133901,2427.28,20,3,0,0,0,0
TXN133902,5843.4,2,1,0,0,0,1
TXN133903,3022.0,9,1,1,0,0,0
TXN133904,3611.35,14,1,0,0,1,0
TXN133905,1624.84,8,2,1,0,0,0
TXN133906,776.5,11,3,1,0,2,0
TXN133907,2314.77,15,3,0,0,0,0
TXN133908,2539.39,14,3,0,1,0,0
TXN133909,2300.06,23,3,0,0,1,0
TXN133910,5913.98,1,3,0,0,0,0
TXN133911,965.14,18,2,1,0,0,0
TXN133912,130.93,6,3,0,0,1,0
TXN133913,4831.62,8,2,1,0,1,0
TXN133914,399.9,13,1,0,0,0,0
TXN133915,2440.15,1,3,0,1,0,0
TXN133916,4180.36,9,3,0,1,0,0
TXN133917,792.54,6,2,1,0,1,0
TXN133918,3598.8,7,1,1,0,0,0
TXN133919,857.11,5,3,0,1,0,0
TXN133920,3212.26,5,3,1,0,0,0
TXN133921,194.78,23,1,0,0,1,0
TXN133922,2179.83,18,1,0,0,1,0
TXN133923,2311.06,14,1,1,0,0,0
TXN133924,1402.29,23,1,1,0,0,0
TXN133925,2373.68,12,3,0,0,0,0
TXN133926,5182.68,9,2,0,0,1,0
TXN133927,2697.43,12,2,0,1,0,0
TXN133928,6553.63,0,3,0,0,0,0
TXN133929,1240.63,17,2,0,0,0,0
TXN133930,1552.78,15,2,0,0,0,0
TXN133931,662.34,5,3,0,1,0,0
TXN133932,8531.29,1,1,0,1,0,1
TXN133933,163.43,9,2,0,0,0,0
TXN133934,938.27,1,1,1,0,1,1
TXN133935,756.78,2,2,0,0,0,0
TXN133936,1027.19,18,3,0,0,2,0
TXN133937,5045.2,3,1,0,1,2,1
TXN133938,967.85,8,1,0,1,0,0
TXN133939,5027.27,10,3,0,0,0,0
TXN133940,1151.0,17,1,1,1,0,1
TXN133941,3908.86,17,3,0,0,0,0
TXN133942,1525.24,14,3,0,0,0,0
TXN133943,796.05,13,1,1,0,0,0
TXN133944,1243.31,12,3,0,0,1,0
TXN133945,1154.62,21,1,0,0,0,0
TXN133946,651.98,13,1,0,0,0,0
TXN133947,733.96,20,3,1,0,0,0
TXN133948,462.71,20,2,0,0,1,0
TXN133949,868.95,6,3,0,0,0,0
TXN133950,2008.49,8,2,0,0,0,0
TXN133951,1027.34,16,3,0,0,1,0
TXN133952,2541.84,4,2,1,1,0,0
TXN133953,8732.26,4,2,1,1,0,1
TXN133954,996.74,20,2,1,0,1,0
TXN133955,1292.17,8,3,0,1,0,0
TXN133956,408.52,10,2,0,0,0,0
TXN133957,1045.87,5,2,1,1,0,0
TXN133958,2645.34,15,3,0,0,1,0
TXN133959,540.28,7,3,0,0,0,0
TXN133960,451.92,13,1,0,0,0,0
TXN133961,994.41,23,1,0,0,0,0
TXN133962,3464.65,5,2,0,0,0,0
TXN133963,2004.51,5,2,0,0,0,0
TXN133964,6370.24,13,3,0,0,0,0
TXN133965,4748.11,7,2,0,0,0,0
TXN133966,377.72,0,3,1,0,0,0
TXN133967,136.97,12,1,0,0,0,0
TXN133968,1068.64,23,3,0,1,0,0
TXN133969,1526.62,3,2,1,1,0,0
TXN133970,1499.57,14,2,0,0,0,0
TXN133971,337.99,16,3,0,0,0,0
TXN133972,316.65,17,3,1,1,0,0
TXN133973,145.99,16,2,0,0,0,0
TXN133974,3855.74,10,1,0,0,0,0
TXN133975,5953.21,11,2,0,0,0,0
TXN133976,295.88,2,3,0,0,0,0
TXN133977,529.37,14,3,0,0,0,0
TXN133978,238.32,5,1,1,0,0,0
TXN133979,4249.32,4,1,0,0,1,1
TXN133980,6424.21,7,2,0,0,0,0
TXN133981,657.07,9,3,1,1,1,1
TXN133982,773.62,2,2,0,0,0,0
TXN133983,950.93,11,1,1,0,0,0
TXN133984,1446.17,11,2,0,1,0,0
TXN133985,2344.31,9,3,0,0,0,0
TXN133986,1453.93,18,2,0,0,0,0
TXN133987,6081.93,20,1,1,1,1,1
TXN133988,260.48,16,2,1,0,0,0
TXN133989,3254.98,13,2,0,0,1,0
TXN133990,864.38,6,3,1,0,1,0
TXN133991,998.18,18,2,0,1,0,0
TXN133992,2517.69,10,3,0,0,1,0
TXN133993,5350.8,17,2,1,1,1,1
TXN133994,2568.98,6,2,1,0,0,0
TXN133995,3040.97,16,1,1,1,0,1
TXN133996,2828.83,0,2,0,1,1,1
TXN133997,824.21,8,2,1,1,1,1
TXN133998,2878.82,6,3,1,0,0,0
TXN133999,3119.78,13,3,0,0,0,0
TXN134000,1574.57,15,1,0,1,1,1
TXN134001,1589.0,2,3,0,1,0,0
TXN134002,2901.91,15,1,0,0,1,0
TXN134003,3446.88,20,1,0,0,1,0
TXN134004,872.55,12,1,1,0,0,0
TXN134005,3284.56,17,1,0,0,0,0
TXN134006,3416.27,20,1,0,0,1,0
TXN134007,583.47,8,3,0,0,1,0
TXN134008,2574.27,4,3,0,0,0,0
TXN134009,462.9,12,3,1,0,1,0
TXN134010,245.33,16,1,0,1,1,1
TXN134011,1759.18,23,1,0,0,0,0
TXN134012,4836.16,14,3,0,0,0,0
TXN134013,122.21,14,2,1,0,2,0
TXN134014,3553.17,5,2,1,1,0,0
TXN134015,1462.35,17,3,0,1,0,0
TXN134016,3995.06,21,2,1,1,0,0
TXN134017,3759.1,15,1,0,1,0,0
TXN134018,4213.48,8,3,0,0,0,0
TXN134019,2979.58,2,1,0,0,1,1
TXN134020,3752.92,4,2,1,0,0,0
TXN134021,437.23,6,2,0,1,0,0
TXN134022,774.39,12,2,0,0,0,0
TXN134023,605.43,1,1,0,0,1,1
TXN134024,2762.91,10,3,1,0,0,0
TXN134025,383.63,0,1,1,0,1,1
TXN134026,452.34,4,3,0,0,0,0
TXN134027,4273.35,3,2,0,1,1,1
TXN134028,2497.55,14,1,1,0,0,0
TXN134029,4214.97,9,2,1,1,0,0
TXN134030,350.15,3,2,0,0,0,0
TXN134031,1068.26,6,1,0,0,0,0
TXN134032,715.78,4,2,0,0,0,0
TXN134033,69.46,14,3,1,0,0,0
TXN134034,719.61,4,3,0,0,0,0
TXN134035,1004.73,12,3,0,1,1,0
TXN134036,243.51,5,2,0,1,0,0
TXN134037,1721.67,23,1,0,0,0,0
TXN134038,1016.33,19,2,1,0,1,0
TXN134039,145.15,15,2,0,0,0,0
TXN134040,2484.65,8,1,0,0,1,0
TXN134041,2663.34,5,2,1,1,0,0
TXN134042,3647.22,7,3,0,0,0,0
TXN134043,1379.28,3,2,0,0,0,0
TXN134044,6975.64,8,2,0,0,2,0
TXN134045,4958.31,10,2,0,0,0,0
TXN134046,1653.03,10,2,0,1,0,0
TXN134047,1227.4,15,1,0,1,0,0
TXN134048,56.08,8,2,0,0,0,0
TXN134049,2532.62,0,3,1,1,0,0
TXN134050,1714.61,0,1,1,1,1,1
TXN134051,5596.59,6,1,0,0,0,0
TXN134052,1853.95,2,3,0,0,0,0
TXN134053,9932.99,6,1,0,1,0,1
TXN134054,3895.82,0,3,0,0,0,0
TXN134055,6190.82,0,2,1,1,0,1
TXN134056,843.99,6,2,0,0,0,0
TXN134057,373.48,3,1,0,0,1,1
TXN134058,3237.84,17,1,0,0,0,0
TXN134059,3135.4,20,1,0,0,1,0
TXN134060,525.12,4,2,0,0,1,0
TXN134061,2944.17,13,1,0,0,0,0
TXN134062,1794.42,19,3,0,1,0,0
TXN134063,282.0,14,3,0,0,0,0
TXN134064,1443.44,17,1,0,0,1,0
TXN134065,5401.3,3,1,0,0,0,1
TXN134066,1462.29,1,2,1,1,0,0
TXN134067,3158.94,10,1,1,1,0,1
TXN134068,108.67,19,3,0,0,1,0
TXN134069,2654.51,14,2,0,0,0,0
TXN134070,5918.8,5,3,0,0,1,0
TXN134071,1434.41,4,2,0,1,1,1
TXN134072,874.1,10,3,1,0,0,0
TXN134073,2130.6,9,1,0,1,0,0
TXN134074,5010.11,12,3,0,0,0,0
TXN134075,439.04,15,3,0,0,0,0
TXN134076,1084.0,9,2,0,0,0,0
TXN134077,389.89,5,1,0,0,0,0
TXN134078,1422.96,1,2,0,0,0,0
TXN134079,1604.89,0,2,0,0,0,0
TXN134080,5822.09,4,2,0,0,0,0
TXN134081,1113.81,10,3,1,1,0,0
TXN134082,1723.83,2,3,1,1,1,1
TXN134083,4380.22,2,2,1,0,0,0
TXN134084,825.46,9,1,0,0,0,0
TXN134085,2292.72,4,2,1,0,0,0
TXN134086,2880.72,2,3,1,0,0,0
TXN134087,852.53,21,2,0,0,2,0
TXN134088,409.07,22,2,1,0,0,0
TXN134089,1447.97,5,2,0,1,0,0
TXN134090,932.6,9,2,1,1,0,0
TXN134091,669.75,7,2,0,1,0,0
TXN134092,7305.29,3,2,1,0,2,1
TXN134093,1444.93,5,3,1,1,0,0
TXN134094,3932.53,12,3,0,0,0,0
TXN134095,484.61,18,2,1,0,1,0
TXN134096,5658.33,9,1,0,1,1,1
TXN134097,3213.95,11,3,0,1,0,0
TXN134098,3357.74,11,1,0,0,1,0
TXN134099,1037.82,22,3,0,0,0,0
TXN134100,1379.65,5,1,1,0,0,0
TXN134101,1849.63,11,1,0,0,0,0
TXN134102,3169.06,5,2,1,0,0,0
TXN134103,3831.7,2,3,1,1,0,0
TXN134104,212.52,15,3,1,1,0,0
TXN134105,4738.11,15,2,1,1,0,0
TXN134106,5595.07,0,3,0,0,0,0
TXN134107,1847.33,1,2,1,1,0,0
TXN134108,463.43,10,2,0,0,0,0
TXN134109,3462.06,2,2,0,1,0,0
TXN134110,1640.75,10,2,0,0,0,0
TXN134111,3448.69,16,3,0,1,0,0
TXN134112,3422.73,10,1,1,0,0,0
TXN134113,231.45,13,2,1,0,0,0
TXN134114,1918.0,23,1,0,0,0,0
TXN134115,1369.98,15,1,0,0,0,0
TXN134116,5891.97,22,1,0,1,0,1
TXN134117,753.78,6,1,0,1,0,0
TXN134118,511.34,2,3,0,0,0,0
TXN134119,4597.74,8,1,0,1,1,1
TXN134120,372.02,20,2,0,1,1,0
TXN134121,2370.04,6,2,0,0,0,0
TXN134122,763.41,12,2,0,0,0,0
TXN134123,1727.95,0,1,0,0,1,1
TXN134124,1965.37,21,2,0,0,0,0
TXN134125,1130.4,9,2,0,0,0,0
TXN134126,7424.96,0,1,0,0,0,1
TXN134127,332.74,13,3,0,0,0,0
TXN134128,1043.19,5,1,1,0,1,1
TXN134129,1175.63,21,3,1,0,0,0
TXN134130,2044.17,22,3,0,0,0,0
TXN134131,1096.0,22,3,0,0,0,0
TXN134132,254.15,10,1,0,1,0,0
TXN134133,5941.22,14,2,0,1,1,1
TXN134134,1125.98,11,2,0,1,0,0
TXN134135,889.15,18,2,1,0,0,0
TXN134136,1233.79,6,1,1,0,0,0
TXN134137,538.21,17,1,0,0,0,0
TXN134138,261.21,10,1,0,1,0,0
TXN134139,371.7,1,3,1,1,0,0
TXN134140,414.61,16,1,0,0,0,0
TXN134141,490.48,13,1,1,0,0,0
TXN134142,1139.32,17,3,1,0,0,0
TXN134143,2005.8,14,2,0,0,0,0
TXN134144,2032.5,17,2,0,1,0,0
TXN134145,50.2,8,3,0,0,1,0
TXN134146,5125.54,18,2,0,0,0,0
TXN134147,3511.49,14,2,0,0,0,0
TXN134148,6695.03,0,1,1,0,1,1
TXN134149,942.53,11,3,0,0,0,0
TXN134150,2236.05,17,3,1,1,2,1
TXN134151,417.9,9,1,0,0,0,0
TXN134152,3446.9,23,2,1,0,0,0
TXN134153,401.97,1,2,0,1,0,0
TXN134154,839.01,10,2,0,0,0,0
TXN134155,1399.97,19,2,0,0,0,0
TXN134156,1855.43,8,2,0,0,0,0
TXN134157,1690.29,22,2,0,0,0,0
TXN134158,265.38,16,3,0,1,0,0
TXN134159,1145.24,10,1,0,0,0,0
TXN134160,5175.54,20,3,0,0,1,0
TXN134161,4167.22,20,3,1,0,0,0
TXN134162,1837.02,17,2,1,0,0,0
TXN134163,1748.78,22,2,0,0,1,0
TXN134164,286.84,12,2,0,1,0,0
TXN134165,496.94,16,2,1,0,0,0
TXN134166,632.42,0,3,0,1,0,0
TXN134167,1389.63,9,3,1,0,0,0
TXN134168,2678.74,0,2,0,0,0,0
TXN134169,1285.06,10,2,0,0,0,0
TXN134170,319.49,22,3,0,1,0,0
TXN134171,1207.31,13,2,0,0,1,0
TXN134172,404.99,19,2,1,0,0,0
TXN134173,2831.79,3,3,1,0,0,0
TXN134174,414.25,8,3,0,0,1,0
TXN134175,1367.62,19,1,1,0,0,0
TXN134176,2414.51,7,2,1,1,1,1
TXN134177,568.05,14,2,0,0,0,0
TXN134178,208.15,0,2,0,0,0,0
TXN134179,1707.02,18,1,1,0,1,1
TXN134180,161.45,15,3,0,0,0,0
TXN134181,1822.34,11,3,0,1,0,0
TXN134182,2850.77,16,1,0,1,1,1
TXN134183,848.91,0,3,1,0,0,0
TXN134184,1390.23,18,2,0,0,0,0
TXN134185,5333.45,19,2,0,0,0,0
TXN134186,1323.95,13,1,1,0,0,0
TXN134187,11391.12,5,1,1,1,0,1
TXN134188,391.58,18,1,0,1,1,1
TXN134189,2518.41,23,3,0,0,0,0
TXN134190,2164.66,23,2,0,0,1,0
TXN134191,4166.22,18,3,1,0,1,0
TXN134192,244.0,18,2,0,0,0,0
TXN134193,707.58,11,1,0,1,0,0
TXN134194,333.54,12,2,0,0,0,0
TXN134195,5458.97,5,1,0,0,1,1
TXN134196,1162.47,16,3,0,0,1,0
TXN134197,4867.35,0,2,1,1,0,0
TXN134198,747.43,10,1,0,1,0,0
TXN134199,320.19,4,1,0,0,1,1
TXN134200,753.48,6,3,0,0,0,0
TXN134201,1868.5,0,1,0,1,0,1
TXN134202,3781.66,14,1,0,0,0,0
TXN134203,1023.54,17,2,0,0,0,0
TXN134204,4975.71,10,2,1,1,0,0
TXN134205,610.04,0,3,1,0,0,0
TXN134206,2415.34,18,3,0,0,0,0
TXN134207,2711.44,23,1,0,0,0,0
TXN134208,690.31,1,3,0,0,0,0
TXN134209,104.68,9,3,0,0,0,0
TXN134210,959.01,11,3,1,0,0,0
TXN134211,142.5,6,2,1,0,0,0
TXN134212,4670.3,12,1,0,1,1,1
TXN134213,6187.69,1,3,0,0,0,0
TXN134214,2708.92,18,2,0,0,0,0
TXN134215,2644.26,19,1,0,0,0,0
TXN134216,601.22,22,2,0,0,0,0
TXN134217,203.6,5,2,0,1,0,0
TXN134218,3290.03,22,2,0,0,0,0
TXN134219,1688.16,6,1,0,1,2,1
TXN134220,2339.07,1,2,0,0,0,0
TXN134221,3075.0,16,2,1,0,0,0
TXN134222,1103.35,21,2,0,1,1,0
TXN134223,362.25,22,3,0,0,0,0
TXN134224,3219.85,1,1,0,0,0,0
TXN134225,1259.41,17,1,0,0,0,0
TXN134226,3558.05,8,1,0,0,0,0
TXN134227,1201.44,10,2,0,0,0,0
TXN134228,539.29,13,1,0,0,0,0
TXN134229,425.08,4,2,0,1,0,0
TXN134230,2774.54,22,2,0,0,0,0
TXN134231,1760.81,0,1,0,0,0,0
TXN134232,1087.05,19,1,0,1,0,0
TXN134233,1405.01,1,1,0,0,0,0
TXN134234,1645.41,10,2,0,0,0,0
TXN134235,597.34,13,2,0,0,1,0
TXN134236,1000.16,4,1,0,1,1,1
TXN134237,741.79,0,3,0,0,0,0
TXN134238,1033.43,9,1,0,1,0,0
TXN134239,1438.54,22,1,0,1,1,1
TXN134240,430.77,17,2,0,0,0,0
TXN134241,1050.15,18,2,1,1,0,0
TXN134242,1023.87,4,3,0,0,0,0
TXN134243,723.76,8,3,0,0,0,0
TXN134244,13049.69,12,1,0,0,0,0
TXN134245,202.96,12,2,0,0,0,0
TXN134246,2109.77,3,3,0,0,0,0
TXN134247,433.38,23,2,0,0,0,0
TXN134248,3709.22,15,3,0,0,0,0
TXN134249,4961.39,23,2,0,0,0,0
TXN134250,1076.58,3,2,0,0,0,0
TXN134251,3518.62,10,3,1,0,1,0
TXN134252,625.12,3,1,1,0,1,1
TXN134253,351.81,1,1,1,0,0,1
TXN134254,809.24,23,3,0,1,0,0
TXN134255,886.11,16,3,0,1,1,0
TXN134256,1062.86,11,2,0,1,0,0
TXN134257,983.49,11,3,1,0,1,0
TXN134258,1109.15,20,2,1,0,0,0
TXN134259,2525.98,7,2,1,0,1,0
TXN134260,613.61,21,2,0,1,1,0
TXN134261,87.5,9,2,1,0,0,0
TXN134262,1395.44,19,1,1,0,0,0
TXN134263,1239.47,18,2,1,0,0,0
TXN134264,173.89,16,1,0,0,1,0
TXN134265,337.28,3,1,1,0,0,1
TXN134266,1476.38,12,2,1,0,0,0
TXN134267,585.11,12,1,1,1,0,1
TXN134268,4250.89,18,2,0,0,0,0
TXN134269,430.61,1,3,0,0,1,0
TXN134270,90.66,12,1,0,1,0,0
TXN134271,1236.83,15,3,0,1,0,0
TXN134272,8610.83,12,3,1,0,0,0
TXN134273,2059.55,3,2,0,0,0,0
TXN134274,924.0,19,2,0,0,0,0
TXN134275,84.02,8,2,0,0,0,0
TXN134276,1376.98,11,1,0,1,2,1
TXN134277,512.52,5,1,0,0,0,0
TXN134278,2136.85,5,2,0,0,0,0
TXN134279,1799.38,5,2,0,0,0,0
TXN134280,666.35,12,2,1,0,1,0
TXN134281,192.74,21,2,1,1,0,0
TXN134282,2863.15,23,2,0,0,0,0
TXN134283,1811.19,3,3,0,0,1,0
TXN134284,3741.92,16,2,0,1,0,0
TXN134285,651.67,2,1,1,0,0,1
TXN134286,2166.07,7,3,0,0,0,0
TXN134287,302.67,0,3,0,0,0,0
TXN134288,740.09,20,2,0,1,0,0
TXN134289,2187.36,17,1,1,0,0,0
TXN134290,3542.59,19,3,0,0,0,0
TXN134291,824.05,18,1,1,0,0,0
TXN134292,3257.44,0,2,0,0,0,0
TXN134293,2314.87,4,2,0,0,0,0
TXN134294,907.49,18,2,0,0,0,0
TXN134295,4231.36,0,1,0,0,0,0
TXN134296,1473.56,16,2,0,0,0,0
TXN134297,2139.65,0,3,0,0,0,0
TXN134298,1418.9,3,3,0,0,0,0
TXN134299,1255.59,4,2,0,0,1,0
TXN134300,3817.46,7,3,0,1,0,0
TXN134301,748.28,14,1,0,0,1,0
TXN134302,124.63,12,2,0,1,1,0
TXN134303,4286.91,6,3,0,1,0,0
TXN134304,3536.21,13,2,0,1,0,0
TXN134305,963.18,3,2,0,1,0,0
TXN134306,460.24,17,3,0,1,0,0
TXN134307,2301.15,17,3,0,1,0,0
TXN134308,214.07,1,2,1,0,0,0
TXN134309,1152.44,16,2,0,1,0,0
TXN134310,229.55,15,2,0,0,0,0
TXN134311,1872.16,5,2,0,0,0,0
TXN134312,105.17,19,2,0,0,1,0
TXN134313,2034.39,13,2,1,0,1,0
TXN134314,2286.85,18,3,1,0,1,0
TXN134315,1385.52,0,2,0,0,0,0
TXN134316,434.76,11,3,1,1,0,0
TXN134317,263.82,22,3,1,0,0,0
TXN134318,801.69,15,1,1,0,2,1
TXN134319,1301.75,8,2,0,0,0,0
TXN134320,2105.61,19,2,1,1,0,0
TXN134321,52.5,15,2,0,0,0,0
TXN134322,2533.1,12,3,0,0,1,0
TXN134323,2544.54,0,1,0,1,0,1
TXN134324,1225.91,2,3,0,1,0,0
TXN134325,891.38,14,2,1,0,0,0
TXN134326,3744.23,15,3,0,1,0,0
TXN134327,3120.4,13,3,1,0,0,0
TXN134328,8231.83,0,1,0,0,0,1
TXN134329,980.21,0,2,0,0,0,0
TXN134330,4796.71,4,3,0,0,1,0
TXN134331,232.92,4,1,0,1,1,1
TXN134332,1110.24,7,2,1,1,1,1
TXN134333,1302.38,0,2,0,0,0,0
TXN134334,1212.76,23,2,0,0,0,0
TXN134335,2012.18,17,2,0,0,1,0
TXN134336,423.16,0,3,0,1,0,0
TXN134337,4076.59,13,2,0,0,0,0
TXN134338,1654.87,10,2,0,0,0,0
TXN134339,4741.18,23,2,0,0,0,0
TXN134340,55.27,9,2,0,1,1,0
TXN134341,2038.44,17,1,0,0,0,0
TXN134342,1113.61,20,2,0,1,0,0
TXN134343,1456.8,9,3,0,0,1,0
TXN134344,2773.63,21,2,1,1,1,1
TXN134345,565.35,18,1,0,1,0,0
TXN134346,508.57,12,2,0,0,1,0
TXN134347,2478.1,8,3,0,1,0,0
TXN134348,1523.64,8,1,0,0,0,0
TXN134349,582.2,7,1,0,0,0,0
TXN134350,1373.37,12,1,0,0,0,0
TXN134351,1280.74,6,2,0,0,1,0
TXN134352,2401.71,20,3,0,0,1,0
TXN134353,55.33,1,1,0,0,0,0
TXN134354,1817.45,18,3,1,0,0,0
TXN134355,1911.18,20,1,0,0,0,0
TXN134356,2786.99,23,2,0,0,1,0
TXN134357,4450.61,0,2,0,1,0,0
TXN134358,1210.31,10,1,0,0,1,0
TXN134359,888.68,0,1,0,1,0,1
TXN134360,265.88,22,2,1,0,0,0
TXN134361,871.47,16,1,0,1,0,0
TXN134362,191.89,18,2,0,1,1,0
TXN134363,3297.28,7,2,0,0,1,0
TXN134364,3340.19,8,1,0,0,1,0
TXN134365,1129.95,20,3,0,0,1,0
TXN134366,651.24,14,1,0,0,0,0
TXN134367,301.17,21,3,0,1,0,0
TXN134368,3860.8,7,3,1,1,0,0
TXN134369,4249.21,2,1,0,0,0,0
TXN134370,669.28,16,1,0,0,0,0
TXN134371,1994.46,17,1,0,0,1,0
TXN134372,648.57,10,3,1,0,0,0
TXN134373,560.11,10,2,0,1,0,0
TXN134374,92.87,1,1,0,1,0,1
TXN134375,1771.52,23,1,0,0,0,0
TXN134376,374.9,15,2,0,0,0,0
TXN134377,74.9,2,1,0,0,1,1
TXN134378,271.53,12,2,0,1,1,0
TXN134379,803.08,12,3,0,0,1,0
TXN134380,2262.26,19,2,0,0,0,0
TXN134381,502.86,23,3,0,0,0,0
TXN134382,4421.21,19,2,1,0,1,0
TXN134383,730.73,18,1,0,0,0,0
TXN134384,854.62,16,2,0,0,0,0
TXN134385,541.74,19,1,0,0,1,0
TXN134386,635.54,17,1,0,0,0,0
TXN134387,204.05,13,2,0,0,0,0
TXN134388,748.46,1,3,0,1,1,1
TXN134389,3976.77,15,2,0,0,0,0
TXN134390,2382.23,7,2,0,1,0,0
TXN134391,4213.18,9,1,0,0,1,0
TXN134392,271.55,15,3,1,0,3,0
TXN134393,1266.2,6,1,0,1,0,0
TXN134394,570.8,5,1,0,0,0,0
TXN134395,2604.63,3,2,0,0,0,0
TXN134396,7079.03,2,1,0,0,0,1
TXN134397,3428.69,10,3,0,0,0,0
TXN134398,121.83,9,2,0,1,0,0
TXN134399,811.52,13,1,1,0,3,1
TXN134400,107.99,4,1,0,0,0,0
TXN134401,131.99,1,1,0,0,0,0
TXN134402,215.71,12,3,0,0,0,0
TXN134403,696.83,17,3,1,1,0,0
TXN134404,775.39,23,2,0,0,0,0
TXN134405,1073.16,2,2,0,0,0,0
TXN134406,1088.16,22,1,0,0,0,0
TXN134407,3001.64,10,2,0,0,1,0
TXN134408,354.91,5,2,1,0,1,0
TXN134409,393.33,23,2,1,0,0,0
TXN134410,2020.15,2,1,0,0,0,0
TXN134411,1746.06,0,3,0,1,0,0
TXN134412,384.48,5,2,1,0,0,0
TXN134413,3874.66,5,2,0,1,0,0
TXN134414,848.15,7,2,0,0,0,0
TXN134415,964.47,2,3,0,0,1,0
TXN134416,1141.04,12,2,0,0,2,0
TXN134417,829.29,21,2,0,0,1,0
TXN134418,1680.43,16,3,1,1,1,1
TXN134419,1034.16,13,3,0,0,0,0
TXN134420,650.68,2,2,0,0,0,0
TXN134421,4746.73,3,2,0,0,0,0
TXN134422,787.35,2,2,0,0,0,0
TXN134423,2447.9,21,2,0,0,0,0
TXN134424,903.05,14,3,0,1,0,0
TXN134425,1192.64,22,2,0,0,0,0
TXN134426,588.23,10,3,1,1,0,0
TXN134427,2841.31,1,3,0,0,0,0
TXN134428,2722.75,12,2,1,0,0,0
TXN134429,94.98,15,2,0,0,0,0
TXN134430,174.16,5,3,1,0,2,0
TXN134431,5161.77,14,2,0,0,0,0
TXN134432,4443.33,3,3,1,0,1,1
TXN134433,1460.79,14,1,0,1,0,0
TXN134434,1409.9,16,1,0,1,0,0
TXN134435,3397.14,11,2,0,0,0,0
TXN134436,348.04,1,2,1,0,1,1
TXN134437,2170.89,4,2,1,0,0,0
TXN134438,1342.46,11,1,0,1,0,0
TXN134439,2769.94,8,3,1,1,1,1
TXN134440,111.13,20,1,0,0,1,0
TXN134441,1846.54,23,2,1,0,0,0
TXN134442,1677.14,9,3,0,0,2,0
TXN134443,3725.8,17,2,0,0,1,0
TXN134444,2309.19,4,2,0,0,0,0
TXN134445,4293.2,0,2,0,0,0,0
TXN134446,4415.58,1,2,0,0,2,0
TXN134447,1099.05,2,2,0,0,0,0
TXN134448,345.69,7,2,0,0,0,0
TXN134449,2040.04,11,3,0,1,0,0
TXN134450,4188.92,9,2,0,0,0,0
TXN134451,205.82,18,2,0,0,0,0
TXN134452,1682.54,11,1,0,0,0,0
TXN134453,294.33,3,3,0,1,0,0
TXN134454,104.73,3,3,0,0,0,0
TXN134455,2326.59,3,3,0,1,0,0
TXN134456,2340.46,8,3,0,0,0,0
TXN134457,1885.87,23,1,0,1,1,1
TXN134458,3971.15,19,1,0,0,0,0
TXN134459,218.67,2,3,0,0,0,0
TXN134460,272.44,17,1,0,0,0,0
TXN134461,4048.09,23,3,1,0,0,0
TXN134462,1449.44,23,3,1,0,0,0
TXN134463,687.8,0,2,0,0,0,0
TXN134464,2730.02,6,1,0,0,1,0
TXN134465,4546.26,7,1,0,1,0,0
TXN134466,2389.81,6,1,0,0,0,0
TXN134467,3189.79,11,3,1,0,0,0
TXN134468,713.96,2,2,1,0,0,0
TXN134469,731.53,3,3,0,0,0,0
TXN134470,4042.02,4,2,0,0,0,0
TXN134471,1958.31,0,1,1,0,0,1
TXN134472,583.57,9,1,0,0,0,0
TXN134473,1535.35,2,2,1,0,0,0
TXN134474,2365.84,5,2,0,0,0,0
TXN134475,543.21,2,1,1,0,0,1
TXN134476,2177.88,4,1,0,0,0,0
TXN134477,136.12,19,3,0,1,0,0
TXN134478,773.93,1,3,0,1,0,0
TXN134479,2291.54,19,1,0,0,0,0
TXN134480,373.51,19,3,1,0,0,0
TXN134481,552.57,10,2,0,0,1,0
TXN134482,4275.47,18,2,0,0,0,0
TXN134483,2293.69,23,1,1,0,0,0
TXN134484,1431.97,5,2,1,1,0,0
TXN134485,523.71,0,2,1,0,1,1
TXN134486,885.31,18,1,0,1,1,1
TXN134487,1758.18,19,3,1,0,0,0
TXN134488,387.58,9,1,0,1,0,0
TXN134489,1364.57,11,1,0,0,0,0
TXN134490,1101.79,22,2,0,0,0,0
TXN134491,1345.15,15,1,1,1,0,1
TXN134492,273.12,4,3,0,0,0,0
TXN134493,275.21,3,1,1,0,0,1
TXN134494,6704.65,1,2,0,0,0,0
TXN134495,7811.8,4,2,1,0,0,1
TXN134496,1160.83,13,1,1,0,0,0
TXN134497,3161.75,13,3,0,0,0,0
TXN134498,2183.01,12,2,1,0,0,0
TXN134499,298.67,23,2,1,0,0,0
TXN134500,753.88,17,3,0,0,0,0
TXN134501,802.74,16,2,0,0,0,0
TXN134502,1861.56,21,1,1,0,1,1
TXN134503,1784.89,12,2,0,0,1,0
TXN134504,5191.16,16,3,0,0,0,0
TXN134505,3171.64,23,3,0,0,0,0
TXN134506,3937.69,15,1,0,0,2,0
TXN134507,4487.01,3,2,0,0,0,0
TXN134508,3281.68,22,3,0,1,0,0
TXN134509,859.57,15,1,0,1,0,0
TXN134510,534.18,3,2,0,0,0,0
TXN134511,1746.18,5,2,0,1,0,0
